21,27892,17458,1,2000
15,27961,-17458,1,2000
20,15932,11537,1,2000
16,16467,-11537,1,2000
19,29270,5739,1,2000
17,17188,-5739,1,2000
18,17692,0,1,2000
8,16581,-19471,1,2000
14,31152,19471,1,2000
9,17013,-12840,1,2000
13,32002,12840,1,2000
10,32545,-6379,1,2000
12,32266,6379,1,2000
11,32139,0,1,2000
1,34215,-22024,1,2000
7,33765,22024,1,2000
6,19371,14478,1,2000
2,34316,-14478,1,2000
5,34739,7181,1,2000
3,23025,-7181,1,2000
4,25277,0,1,2000;
